시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,사용가능상품권,홈페이지주소,공중화장실보유여부,주차장보유여부,개설연도,전화번호,데이터기준일자,제공기관코드,제공기관명
진주동성상가,상설장,경상남도 진주시 진주대로 901(강남동),경상남도 진주시 강남동 219,매일,35.18092305,128.089351,325,"농산물, 생필품, 수산물, 잡화 등",온누리상품권+전자상품권,,Y,Y,1994,055-761-1789,2020-06-30,5310000,경상남도 진주시
이현종합상가,상설장,경상남도 진주시 신안로 165(이현동),경상남도 진주시 이현동 21-3,매일,35.191992,128.066136,460,"농산물, 생필품, 수산물, 잡화 등",온누리상품권+전자상품권,,Y,Y,1993,055-742-0343,2020-06-30,5310000,경상남도 진주시
신암시장,상설장,대구광역시 동구 아양로8길 11,대구광역시 동구 신암동 211,매일,35.8810319423,128.6193755188,80,"농산물, 생필품, 수산물, 잡화 등",온누리상품권,,Y,N,1971,053-958-7111,2019-06-27,6270000,대구광역시
동부시장,상설장,충청남도 보령시 구상가길10-1,충청남도 보령시 대천동 618-64,매일,36.34926883,126.59670487,61,"그릇, 떡방앗간 등",온누리상품권,,Y,Y,1960,041-932-2336,2020-09-11,4510000,충청남도 보령시
현대시장,상설장,충청남도 보령시 대흥로 16,충청남도 보령시 대천동 618-69,매일,36.34890744,126.59693956,53,청과물 등,온누리상품권,,N,N,1960,041-932-3144,2020-09-11,4510000,충청남도 보령시
웅천시장,상설장,충청남도 보령시 웅천읍 장터4길24,충청남도 보령시 웅천읍 대창리 432-1,매일,36.23299004,126.60126754,96,"농수산물, 잡화 등",온누리상품권,,Y,N,1928,041-933-2355,2020-09-11,4510000,충청남도 보령시
대천항종합수산물시장,상설장,충청남도 보령시 대천항로 334,충청남도 보령시 신흑동 2240-6,매일,36.32647272,126.50883045,141,"수산물, 건어물 등",온누리상품권,http://sdc.mf24.net/,Y,Y,1960,041-931-1230,2020-09-11,4510000,충청남도 보령시
웃장,5일장,전라남도 순천시 북문길 40,전라남도 순천시 동외동 168-1,"매월 5, 10",34.9586450579,127.4850349316,157,"농수산물,생선,의류 등","온누리,순천사랑",,Y,Y,1975,061-749-3498,2020-02-24,4820000,전라남도 순천시
아랫장,5일장,전라남도 순천시 장평로 60,전라남도 순천시 풍덕동 1264,"매월 2, 7일",34.9447094711,127.4958164806,206,"농수산물,생선,의류 등","온누리,순천사랑",,Y,Y,1977,061-749-3453,2020-02-24,4820000,전라남도 순천시
승주시장,5일장,전라남도 순천시 승주읍 승주장길 36,전라남도 순천시 승주읍 서평리 423-1,"매월 1, 6일",35.0130340497,127.3888733485,21,"농수산물,생선,의류 등","온누리,순천사랑",,Y,Y,1964,,2020-02-24,4820000,전라남도 순천시
주암시장,5일장,전라남도 순천시 주암면 주암호길 9,전라남도 순천시 주암면 광천리 53,"매월 3, 8일",35.075768,127.2352615,50,"농수산물,생선,의류 등","온누리,순천사랑",,Y,Y,1964,,2020-02-24,4820000,전라남도 순천시
별량시장,5일장,전라남도 순천시 별량면 별량장길 38,전라남도 순천시 별량면 봉림리 207-10,"매월 3, 8일",34.8736558,127.452211,3,"슈퍼마켓, 제과점","온누리,순천사랑",,Y,Y,1964,,2020-02-24,4820000,전라남도 순천시
괴목시장,5일장,전라남도 순천시 황전면 괴목길 17,전라남도 순천시 황전면 괴목리 45-42,"매월 4, 9일",35.1025550818,127.4282253956,40,"농수산물,생선,의류 등","온누리,순천사랑",,Y,Y,1966,,2020-02-24,4820000,전라남도 순천시
역전장,상설장,전라남도 순천시 역전장길 9,전라남도 순천시 덕암동 227-1,상설,34.9437649,127.5033332613,74,"농수산물,생선,의류 등","온누리,순천사랑",,Y,Y,1979,061-744-0271,2020-02-24,4820000,전라남도 순천시
중앙시장,상설장,전라남도 순천시 중앙시장길 18,전라남도 순천시 남내동 119-1,상설,34.953276,127.4846038,28,"농수산물,생선,의류 등","온누리,순천사랑",,Y,Y,1981,,2020-02-24,4820000,전라남도 순천시
신포국제시장,상설장,인천광역시 중구 우현로49번길 11-5,인천광역시 중구 신포동 3-2,매일,37.47146345,126.6278105,164,"식품, 잡화, 의류",온누리상품권,http://www.sinpomarket.com,Y,Y,1970,032-772-5812,2020-07-08,3490000,인천광역시 중구
신흥시장,상설장,인천광역시 중구 도원로 23-7,인천광역시 중구 선화동 44,매일,37.46660064,126.6367602,66,"식품, 잡화, 의류",온누리상품권,,Y,Y,1961,032-885-9507,2020-07-08,3490000,인천광역시 중구
인천종합어시장,상설장,인천광역시 중구 연안부두로33번길 37,인천광역시 중구 항동7가 27-69,매일,37.45413694,126.6071644989,500,수산물,온누리상품권,http://www.asijang.com,Y,Y,1981,032-888-4241,2020-07-08,3490000,인천광역시 중구
태평시장,상설장,대전광역시 중구 평촌로105번길 62 (태평동),대전광역시 중구 태평동 327-3,매일,36.3254053,127.3976502,150,"채소, 과일, 떡",온누리상품권,http://www.taepyung-market.kr/,Y,Y,1980,042-536-8260,2020-09-11,3650000,대전광역시 중구
유천시장,상설장,대전광역시 중구 문화로105번길 113 (유천동),대전광역시 중구 유천동 303-10,매일,36.3172138,127.3954926,79,"채소, 과일",온누리상품권,,Y,Y,1982,042-584-1670,2020-09-11,3650000,대전광역시 중구
산성시장,상설장,대전광역시 중구 대둔산로 414 (산성동),대전광역시 중구 산성동 284-1,매일,36.3061308,127.3870822625,75,"채소, 과일, 떡",온누리상품권,,Y,Y,1991,042-583-3128,2020-09-11,3650000,대전광역시 중구
오류시장,상설장,대전광역시 중구 계룡로882번길 73 (오류동),대전광역시 중구 오류동 164-1,매일,36.3217168,127.4078133,50,"채소, 과일, 떡",온누리상품권,,Y,N,1985,,2020-09-11,3650000,대전광역시 중구
용두시장,상설장,대전광역시 중구 계룡로881번길 53 (오류동),대전광역시 중구 용두동 12-2,매일,36.32340778,127.4145651,27,"채소, 과일",온누리상품권,,N,N,1962,042-254-4538,2020-09-11,3650000,대전광역시 중구
부사시장,상설장,대전광역시 중구 대종로316번길 16 (부사동),대전광역시 중구 부사동 148-6,매일,36.3141166,127.4353814,65,"채소, 과일",온누리상품권,,Y,Y,1990,042-221-6664,2020-09-11,3650000,대전광역시 중구
문창시장,상설장,대전광역시 중구 문창로10번길 22 (문창동),대전광역시 중구 문창동 364-12,매일,36.3148674,127.4373003,180,"채소, 과일, 떡",온누리상품권,,Y,Y,1967,042-272-8903,2020-09-11,3650000,대전광역시 중구
중앙시장,상설장,충청남도 보령시 번영로 33,충청남도 보령시 대천동 331-52,매일,36.35100582,126.59284633,120,"건어물, 젓갈, 의류 등",온누리상품권,http://www.bobustore.co.kr,Y,Y,1960,041-936-4554,2020-09-11,4510000,충청남도 보령시
한내시장,상설장,충청남도 보령시 한내시장길 12,충청남도 보령시 대천동195-2,매일,36.34983611,126.59505162,198,"수산물, 의류 등",온누리상품권,,Y,N,1960,041-934-3230,2020-09-11,4510000,충청남도 보령시
대동시장,상설장,대구광역시 달서구 상원로 22-24,대구광역시 달서구 상인동 1472-1,매일,35.81166724,128.5377867,100,,온누리상품권,,Y,N,2007,053-635-2250,2019-06-27,6270000,대구광역시
대곡시장,상설장,대구광역시 달서구 도원로 24,대구광역시 달서구 도원동 1432,매일,35.80758561,128.5354576,72,,온누리상품권,,Y,N,2007,053-638-1195,2019-06-27,6270000,대구광역시
도원시장,상설장,대구광역시 달서구 도원로 동길 8,대구광역시 달서구 도원동 1437-1,매일,35.8075709,128.5367299,54,,온누리상품권,,Y,N,2007,,2019-06-27,6270000,대구광역시
상원시장,상설장,대구광역시 달서구 상인로 9,대구광역시 달서구 상인동 1582-4,매일,35.80903711,128.5512906,77,,온누리상품권,,Y,N,2008,,2019-06-27,6270000,대구광역시
성서용산시장,상설장,대구광역시 달서구 성지로 66-1,대구광역시 달서구 용산동 421-1,매일,35.85514787,128.5213739,149,,온누리상품권,,Y,N,2009,053-583-0233,2019-06-27,6270000,대구광역시
용산종합큰시장,상설장,대구광역시 달서구 달구벌대로301길 187-11,대구광역시 달서구 용산동 933,매일,35.85805214,128.5311806,51,,온누리상품권,,Y,N,1910,053-559-1616,2019-06-27,6270000,대구광역시
대구예전우시장,상설장,대구광역시 달서구 야외음악당로47길 111,대구광역시 달서구 두류동 136-6,매일,35.85853335,128.5620306,73,,온누리상품권,,Y,N,1911,053-656-5716,2019-06-27,6270000,대구광역시
월배신시장,상설장,대구광역시 달서구 월배로28안길 54,대구광역시 달서구 진천동 239-23,매일,35.8132565392,128.527872,53,,온누리상품권,,Y,N,1913,053-638-5253,2019-06-27,6270000,대구광역시
신내당시장 상점가,상설장,대구광역시 달서구 달구벌대로 1726-16,대구광역시 달서구 두류동 489-6,매일,35.8557982219,128.5545822,78,,온누리상품권,,Y,N,2009,053-629-8015,2019-06-27,6270000,대구광역시
성서아울렛타운,상설장,대구광역시 달서구 달서대로 431,대구광역시 달서구 호림동 20-1,매일,35.83778883,128.491373,123,,온누리상품권,,Y,N,2013,053-586-1164,2019-06-27,6270000,대구광역시
월성청구,상설장,대구광역시 달서구 학산로 17,대구광역시 달서구 월성동 89-2,매일,35.82752447,128.5311042478,24,,온누리상품권,,Y,Y,1993,,2019-06-27,6270000,대구광역시
달서송림,상설장,대구광역시 달서구 구마로 176,대구광역시 달서구 본동 225-1,매일,35.83685349,128.547078,18,,온누리상품권,,N,N,1983,053-624-1271,2019-06-27,6270000,대구광역시
임동공설시장,5일장,경상북도 안동시 임동면 편항길 30,,5일+10일,36.5689075,128.9193545,10,농산물,,,Y,Y,1914,,2020-09-02,5070000,경상북도 안동시
양재시장,상설장,서울특별시 서초구 남부순환로356길 15,서울특별시 서초구 양재동 1-7,상설장,37.48431166,127.0379676,30,"잡화, 정육점, 닭집 등",,,Y,N,1979,02-573-2132,2020-06-01,3210000,서울특별시 서초구
남부종합시장,상설장,서울특별시 서초구 방배중앙로27길 17,서울특별시 서초구 방배동 767-1,상설장,37.49499192,126.9848063,40,"잡화, 문구점, 중고품거래점 등",,,Y,Y,1981,02-599-9907,2020-06-01,3210000,서울특별시 서초구
남부시장,상설장,경기도 안양시 만안구 안양로 248번길 19-11,경기도 안양시 만안구 안양동 622-229,매일,37.3959873,126.9250892,255,"농산물, 생필품,수산물, 잡화 등",온누리상품권,,Y,Y,2005,031-449-7400,2020-08-11,3830000,경기도 안양시
박달시장,상설장,경기도 안양시 만안구 박달우회로124번길 41,경기도 안양시 만안구 박달동 52-1,매일,37.405787,126.9098405,167,"농산물, 생필품,수산물, 잡화 등",온누리상품권,,Y,Y,2005,031-469-2660,2020-08-11,3830000,경기도 안양시
호계종합시장,상설장,경기도 안양시 동안구 흥안대로 133번길 34,경기도 안양시 동안구 호계동 997,매일,37.3725485,126.9592483,254,"농산물, 생필품,수산물, 잡화 등",온누리상품권,http://www.호계시장.com,Y,Y,2008,031-453-4766,2020-08-11,3830000,경기도 안양시
관양시장,상설장,경기도 안양시 동안구 관평로 328,경기도 안양시 동안구 관양동 1404,매일,37.4053813,126.9579249,145,"농산물, 생필품,수산물, 잡화 등",온누리상품권,,Y,N,2006,031-386-5577,2020-08-11,3830000,경기도 안양시
중앙인정시장,상설장,경기도 안양시 만안구 냉천로 196,경기도 안양시 만안구 안양동 676-44,매일,37.3975695613,126.9196667033,1438,"농산물, 생필품,수산물, 잡화 등",온누리상품권,http://www.ajmarket.co.kr/,Y,Y,2006,031-447-9961,2020-08-11,3830000,경기도 안양시
중앙시장,상설장+5일장,경상북도 상주시 남성로 37-6,경상북도 상주시 남성동 85-10,매일,36.41341575,128.1606624,154,"농산물, 생필품, 잡화 등",온누리상품권,http://www.sjsijang.co.kr/,Y,Y,1987,054-535-7443,2020-07-13,5110000,경상북도 상주시
풍물시장,상설장+5일장,경상북도 상주시 풍물시장길 16,경상북도 상주시 남성동 113-28,매일,36.412832,128.160629,58,"농산물, 생필품, 잡화 등",온누리상품권,,Y,Y,2013,054-531-0310,2020-07-13,5110000,경상북도 상주시
남성시장,상설장,경상북도 상주시 남성4길 43,경상북도 상주시 남성동 2-8,매일,36.4144109284,128.1621087459,130,"농산물, 생필품, 잡화 등",온누리상품권,,N,N,2019,,2020-07-13,5110000,경상북도 상주시
왕산상점가,상설장,경상북도 상주시 중앙로 201,경상북도 상주시 서성동 146-23,매일,36.4158398934,128.1604621329,109,"농산물, 생필품, 잡화 등",온누리상품권,,N,N,2020,054-000-0000,2020-07-13,5110000,경상북도 상주시
함창시장,5일장,경상북도 상주시 함창읍 함창시장3길 36,경상북도 상주시 함창읍 구향리 122-9,1일+6일,36.5676027,128.180055,16,"명주, 농산물, 생필품 등",없음,,Y,Y,1951,054-537-8025,2020-07-13,5110000,경상북도 상주시
공성시장,5일장,경상북도 상주시 공성면 옥산3길 23,경상북도 상주시 공성면 옥산리 177-3,1일+6일,36.284958,128.092651,4,"농산물, 생필품, 잡화 등",없음,,Y,Y,1958,054-537-8187,2020-07-13,5110000,경상북도 상주시
화령시장,5일장,경상북도 상주시 화서면 화령남1길 10,경상북도 상주시 화서면 신봉리 126,3일+8일,36.444772,127.953006,51,"농산물, 생필품, 잡화 등",없음,,N,Y,1965,054-537-8358,2020-07-13,5110000,경상북도 상주시
은척시장,5일장,경상북도 상주시 은척면 봉중1길 10,경상북도 상주시 은척면 봉중리 383-1,4일+9일,36.533103,128.073546,22,"농산물, 생필품, 잡화 등",없음,,Y,Y,1965,054-537-8454,2020-07-13,5110000,경상북도 상주시
영천시장,상설장,서울특별시 서대문구 영천시장길 27,서울특별시 서대문구 영천동 294,상시,37.5709012282,126.9610829620,134,"먹거리(꽈배기, 떡볶이, 순대, 족발 등), 야채, 과일 등",온누리상품권,X,y,n,1950,02-363-5350,2020-01-01,3120000,서울특별시 서대문구
인왕시장,상설장,서울특별시 서대문구 인왕시장길18,서울특별시 서대문구 홍제동 298-7,상시,37.5910871850,126.9434859901,229,"농산물, 야채, 과일 등",온누리상품권,X,y,y,1987,02-394-8989,2020-01-01,3120000,서울특별시 서대문구
포방터시장,상설장,서울특별시 서대문구 포방터길 46,서울특별시 서대문구 홍은동 9-160,상시,37.5987049360,126.9491376410,89,"야채, 과일, 정육 등",온누리상품권,X,y,n,1960,02-3417-3335,2020-01-01,3120000,서울특별시 서대문구
유진상가,상설장,서울특별시 서대문구 통일로 484,서울특별시 서대문구 홍제동 294-46,상시,37.5916058948,126.9429421031,101,"과일, 잡화 등",온누리상품권,X,y,y,1970,02-3217-9885,2020-01-01,3120000,서울특별시 서대문구
백련시장,상설장,서울특별시 서대문구 가재울로6길 53-87,서울특별시 서대문구 남가좌동 345-4,상시,37.5770021532,126.9231014522,31,"야채, 잡화 등",온누리상품권,X,y,y,1993,02-000-0000,2020-01-01,3120000,서울특별시 서대문구
모래내시장,상설장,서울특별시 서대문구 수색로2길 45,서울특별시 서대문구 남가좌동 290-2,상시,37.5708309287,126.9160307459,0,시장재개발 구역,시장재개발 구역,X,n,n,1960,02-000-0000,2020-01-01,3120000,서울특별시 서대문구
